SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-10 09:00:00,NR,36.9723,127.867, , , ,PROVISIONAL,0,0,P_____________, ,WP062023,36.9723,127.867, , ,37,987,0,130,150,120,110, , , , , , , , ,1003,319,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,342
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-10 12:00:00,NR,37.4000,127.700, , , ,PROVISIONAL,0, ,O_____________,tcvightals,WP062023,37.4000,127.700, , ,35,988,0,130,150,120,110, , , , , , , , ,1003,319,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,343
2023210N14273,2023,33,EP,MM,DORA,2023-07-28 18:00:00,NR,14.4000,273.100, , , ,PROVISIONAL,0,0,O_____________,nhc_working_bt,EP052023,14.4000,-86.9000, ,DB,15,1010,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,247
2023210N14273,2023,33,EP,MM,DORA,2023-07-28 21:00:00,NR,14.1029,272.392, , , ,PROVISIONAL,0,0,P_____________, ,EP052023,14.1029,-87.6078, ,DB,15,1010,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,246
2023210N14273,2023,33,EP,MM,DORA,2023-07-29 00:00:00,NR,13.8000,271.700, , , ,PROVISIONAL,0,0,O_____________,nhc_working_bt,EP052023,13.8000,-88.3000, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,246
2023210N14273,2023,33,EP,MM,DORA,2023-07-29 03:00:00,NR,13.5048,271.035, , , ,PROVISIONAL,0,0,P_____________, ,EP052023,13.5048,-88.9651, ,DB,15,1010,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,248
2023210N14273,2023,33,EP,MM,DORA,2023-07-29 06:00:00,NR,13.3000,270.400, , , ,PROVISIONAL,22,22,O_____________,nhc_working_bt,EP052023,13.3000,-89.6000, ,DB,15,1010,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,258
2023210N14273,2023,33,EP,MM,DORA,2023-07-29 09:00:00,NR,13.2546,269.815, , , ,PROVISIONAL,46,46,P_____________, ,EP052023,13.2546,-90.1848, ,DB,15,1010,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270
2023210N14273,2023,33,EP,MM,DORA,2023-07-29 12:00:00,NR,13.3000,269.200, , , ,PROVISIONAL,67,67,O_____________,nhc_working_bt,EP052023,13.3000,-90.8000, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,274
2023210N14273,2023,33,EP,MM,DORA,2023-07-29 15:00:00,NR,13.3350,268.465, , , ,PROVISIONAL,70,70,P_____________, ,EP052023,13.3350,-91.5350, ,DB,17,1010,-3, , , , , , , , , , , , ,1011,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,274
2023210N14273,2023,33,EP,MM,DORA,2023-07-29 18:00:00,NR,13.4000,267.700, , , ,PROVISIONAL,104,104,O_____________,nhc_working_bt,EP052023,13.4000,-92.3000, ,DB,20,1010,-3, , , , , , , , , , , , ,1011,100,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,277
2023210N14273,2023,33,EP,MM,DORA,2023-07-29 21:00:00,NR,13.4997,266.993, , , ,PROVISIONAL,141,141,P_____________, ,EP052023,13.4997,-93.0074, ,DB,22,1009,-3, , , , , , , , , , , , ,1011,100,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,278
2023210N14273,2023,33,EP,MM,DORA,2023-07-30 00:00:00,DS,13.6000,266.300, , , ,PROVISIONAL,186,186,O_____________,nhc_working_bt,EP052023,13.6000,-93.7000, ,LO,25,1009,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,277
2023210N14273,2023,33,EP,MM,DORA,2023-07-30 03:00:00,DS,13.6570,265.630, , , ,PROVISIONAL,232,232,P_____________, ,EP052023,13.6570,-94.3701, ,LO,25,1009,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,274
2023210N14273,2023,33,EP,MM,DORA,2023-07-30 06:00:00,DS,13.7000,264.900, , , ,PROVISIONAL,253,215,O_____________,nhc_working_bt,EP052023,13.7000,-95.1000, ,LO,25,1009,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,274
2023210N14273,2023,33,EP,MM,DORA,2023-07-30 09:00:00,DS,13.7576,264.015, , , ,PROVISIONAL,211,201,P_____________, ,EP052023,13.7576,-95.9849, ,LO,25,1009,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,273
2023210N14273,2023,33,EP,MM,DORA,2023-07-30 12:00:00,DS,13.8000,263.100, , , ,PROVISIONAL,204,204,O_____________,nhc_working_bt,EP052023,13.8000,-96.9000, ,LO,25,1009,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,271
2023210N14273,2023,33,EP,MM,DORA,2023-07-30 15:00:00,DS,13.7923,262.262, , , ,PROVISIONAL,233,233,P_____________, ,EP052023,13.7923,-97.7377, ,LO,25,1008,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,270
2023210N14273,2023,33,EP,MM,DORA,2023-07-30 18:00:00,DS,13.8000,261.500, , , ,PROVISIONAL,257,257,O_____________,nhc_working_bt,EP052023,13.8000,-98.5000, ,LO,25,1008,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,274
2023210N14273,2023,33,EP,MM,DORA,2023-07-30 21:00:00,DS,13.8920,260.843, , , ,PROVISIONAL,276,274,P_____________, ,EP052023,13.8920,-99.1574, ,LO,25,1008,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,279
2023210N14273,2023,33,EP,MM,DORA,2023-07-31 00:00:00,DS,14.0000,260.200, , , ,PROVISIONAL,287,287,O_____________,nhc_working_bt,EP052023,14.0000,-99.8000, ,LO,25,1008,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,277
2023210N14273,2023,33,EP,MM,DORA,2023-07-31 03:00:00,DS,14.0500,259.450, , , ,PROVISIONAL,306,306,P_____________, ,EP052023,14.0500,-100.550, ,LO,25,1008,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,274
2023210N14273,2023,33,EP,MM,DORA,2023-07-31 06:00:00,DS,14.1000,258.700, , , ,PROVISIONAL,337,337,O_____________,nhc_working_bt,EP052023,14.1000,-101.300, ,LO,25,1008,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,275
2023210N14273,2023,33,EP,MM,DORA,2023-07-31 09:00:00,DS,14.1698,258.020, , , ,PROVISIONAL,359,359,P_____________, ,EP052023,14.1698,-101.980, ,LO,25,1008,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,279
2023210N14273,2023,33,EP,MM,DORA,2023-07-31 12:00:00,DS,14.3000,257.400, , , ,PROVISIONAL,372,372,O_____________,nhc_working_bt,EP052023,14.3000,-102.600, ,LO,25,1008,-3, , , , , , , , , , , , ,1011,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,12,287
2023210N14273,2023,33,EP,MM,DORA,2023-07-31 15:00:00,DS,14.5197,256.850, , , ,PROVISIONAL,385,376,P_____________, ,EP052023,14.5197,-103.150, ,LO,27,1008,-3, , , , , , , , , , , , ,1011,100,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,293
2023210N14273,2023,33,EP,MM,DORA,2023-07-31 18:00:00,TS,14.7600,256.280, , , ,PROVISIONAL,376,369,O_____________,nhc_working_bt,EP052023,14.8000,-103.700, ,TD,30,1008,-1, , , , , , , , , , , , ,1012,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,12,296
2023210N14273,2023,33,EP,MM,DORA,2023-07-31 21:00:00,TS,15.0592,255.726, , , ,PROVISIONAL,366,359,P_____________, ,EP052023,15.1074,-104.327, ,TD,30,1008,-1, , , , , , , , , , , , ,1012,100,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,298
2023210N14273,2023,33,EP,MM,DORA,2023-08-01 00:00:00,TS,15.3571,255.129, , , ,PROVISIONAL,357,356,O_____________,nhc_working_bt,EP052023,15.4000,-105.000, ,TD,30,1008,-1, , , , , , , , , , , , ,1012,100,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,14,293
2023210N14273,2023,33,EP,MM,DORA,2023-08-01 03:00:00,TS,15.6079,254.407, , , ,PROVISIONAL,375,375,P_____________, ,EP052023,15.6298,-105.685, ,TD,32,1007,-1, , , , , , , , , , , , ,1012,100,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,287
2023210N14273,2023,33,EP,MM,DORA,2023-08-01 06:00:00,TS,15.8000,253.600, , , ,PROVISIONAL,416,416,O_____________,nhc_working_bt,EP052023,15.8000,-106.400, ,TS,35,1006,0,40, , ,40, , , , , , , , ,1012,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,15,282
2023210N14273,2023,33,EP,MM,DORA,2023-08-01 09:00:00,TS,15.9284,252.834, , , ,PROVISIONAL,448,445,P_____________, ,EP052023,15.9223,-107.143, ,TS,40,1004,0,35, , ,35, , , , , , , , ,1012,95,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,278
2023210N14273,2023,33,EP,MM,DORA,2023-08-01 12:00:00,TS,16.0087,252.079, , , ,PROVISIONAL,485,485,O_____________,nhc_working_bt,EP052023,16.0000,-107.900, ,TS,45,1002,0,30, , ,30, , , , , , , , ,1012,90,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , , , , , , ,15,275
2023210N14273,2023,33,EP,MM,DORA,2023-08-01 15:00:00,TS,16.0644,251.326, , , ,PROVISIONAL,538,538,P_____________, ,EP052023,16.0650,-108.673, ,TS,50,1000,0,30, , ,30,5, , ,5, , , , ,1012,90,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,274
2023210N14273,2023,33,EP,MM,DORA,2023-08-01 18:00:00,TS,16.1000,250.600, , , ,PROVISIONAL,591,591,O_____________,nhc_working_bt,EP052023,16.1000,-109.400, ,TS,55,998,0,30,20,20,30,11, , ,11, , , , ,1012,90,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,45, , , ,14,274
2023210N14273,2023,33,EP,MM,DORA,2023-08-01 21:00:00,TS,16.1600,249.910, , , ,PROVISIONAL,641,641,P_____________, ,EP052023,16.1221,-110.015, ,TS,60,996,0,35,20,20,30,15, , ,11, , , , ,1012,90,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,273
2023210N14273,2023,33,EP,MM,DORA,2023-08-02 00:00:00,TS,16.1667,249.267, , , ,PROVISIONAL,692,692,O_____________,nhc_working_bt,EP052023,16.1000,-110.600, ,HU,65,994,1,40,20,20,30,20, , ,11,11, , ,5,1012,90,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , , , , , , ,12,265
2023210N14273,2023,33,EP,MM,DORA,2023-08-02 03:00:00,TS,16.0528,248.703, , , ,PROVISIONAL,751,751,P_____________, ,EP052023,16.0146,-111.220, ,HU,72,989,1,40,20,20,35,20, , ,15,11, , ,8,1011,90,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,257
2023210N14273,2023,33,EP,MM,DORA,2023-08-02 06:00:00,TS,15.9000,248.100, , , ,PROVISIONAL,807,807,O_____________,nhc_working_bt,EP052023,15.9000,-111.900, ,HU,80,985,1,40,20,20,40,20, , ,20,11, , ,11,1011,90,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,75, , , ,14,259
2023210N14273,2023,33,EP,MM,DORA,2023-08-02 09:00:00,TS,15.7952,247.318, , , ,PROVISIONAL,843,843,P_____________, ,EP052023,15.8001,-112.692, ,HU,85,980,2,40,20,25,40,20, , ,20,11, , ,11,1010,95,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,82, , , ,16,263
2023210N14273,2023,33,EP,MM,DORA,2023-08-02 12:00:00,TS,15.7000,246.500, , , ,PROVISIONAL,885,885,O_____________,nhc_working_bt,EP052023,15.7000,-113.500, ,HU,90,976,2,40,20,30,40,20,11,11,20,11,5,5,11,1010,100,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,90,45, , ,15,262
2023210N14273,2023,33,EP,MM,DORA,2023-08-02 15:00:00,TS,15.5997,245.778, , , ,PROVISIONAL,927,927,P_____________, ,EP052023,15.5997,-114.222, ,HU,90,976,2,40,20,30,40,20,13,13,20,13,8,8,13,1010,100,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,90,45, , ,14,262
2023210N14273,2023,33,EP,MM,DORA,2023-08-02 18:00:00,TS,15.5000,245.100, , , ,PROVISIONAL,974,974,O_____________,nhc_working_bt,EP052023,15.5000,-114.900, ,HU,90,976,2,40,20,30,40,20,15,15,20,15,11,11,15,1010,100,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,90,45,45,75,13,261
2023210N14273,2023,33,EP,MM,DORA,2023-08-02 21:00:00,TS,15.3996,244.458, , , ,PROVISIONAL,1018,1018,P_____________, ,EP052023,15.3996,-115.542, ,HU,100,966,3,40,25,30,40,20,15,15,20,15,11,11,15,1010,105,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,105,52,45,75,13,261
2023210N14273,2023,33,EP,MM,DORA,2023-08-03 00:00:00,TS,15.3000,243.800, , , ,PROVISIONAL,1070,1070,O_____________,nhc_working_bt,EP052023,15.3000,-116.200, ,HU,110,956,3,40,30,30,40,20,15,15,20,15,11,11,15,1010,110,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,120,60,45,75,14,261
2023210N14273,2023,33,EP,MM,DORA,2023-08-03 03:00:00,TS,15.1998,243.073, , , ,PROVISIONAL,1125,1125,P_____________, ,EP052023,15.1998,-116.927, ,HU,112,954,3,40,30,30,40,20,15,15,20,15,11,11,15,1010,110,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,105,60,52,75,15,262
2023210N14273,2023,33,EP,MM,DORA,2023-08-03 06:00:00,TS,15.1000,242.300, , , ,PROVISIONAL,1189,1189,O_____________,nhc_working_bt,EP052023,15.1000,-117.700, ,HU,115,952,4,40,30,30,40,20,15,15,20,15,11,11,15,1010,110,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,90,60,60,75,15,263
2023210N14273,2023,33,EP,MM,DORA,2023-08-03 09:00:00,TS,15.0147,241.515, , , ,PROVISIONAL,1256,1256,P_____________, ,EP052023,15.0147,-118.485, ,HU,112,953,3,40,30,30,40,20,15,15,20,15,11,11,15,1010,110,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,82,50,67,82,16,263
2023210N14273,2023,33,EP,MM,DORA,2023-08-03 12:00:00,TS,14.9000,240.700, , , ,PROVISIONAL,1325,1325,O_____________,nhc_working_bt,EP052023,14.9000,-119.300, ,HU,110,955,3,40,30,30,40,20,15,15,20,15,11,11,15,1010,110,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,75,40,75,90,16,259
